0.14746,0.147436,0.147311,0.146969,0.144811,0.140773,0.14414,0.144165,0.14748,0.144036,0.143742,0.146318,0.141852,0.140335,0.144235,0.147626,0.144348,0.144088,0.146494,0.141845,0.140267,0.148382,0.148406,0.144763,0.14051,0.14665,0.14909,0.147456,0.141322,0.139556,0.145358,0.139308,0.138439,0.140235,0.137499,0.137483,0.136446,0.13707,0.137965
0.207269,0.207224,0.206988,0.206347,0.202382,0.19522,0.201792,0.201837,0.207302,0.201594,0.201044,0.205138,0.197519,0.194483,0.201966,0.207567,0.202161,0.201665,0.205462,0.19751,0.194367,0.208904,0.208883,0.202312,0.194756,0.206153,0.210074,0.207119,0.196576,0.193089,0.203421,0.193026,0.191084,0.194693,0.189799,0.189341,0.187824,0.18849,0.189655
0.312627,0.312553,0.312179,0.31119,0.305137,0.294282,0.304351,0.304415,0.312664,0.304028,0.303179,0.309333,0.297788,0.293169,0.304608,0.313063,0.304885,0.304116,0.309819,0.29777,0.292986,0.315069,0.315014,0.305012,0.293562,0.310899,0.316799,0.312297,0.296327,0.291023,0.306678,0.290936,0.287965,0.293457,0.286026,0.285297,0.283002,0.283979,0.285708
0.416488,0.41639,0.415891,0.414573,0.406509,0.392049,0.405465,0.40555,0.416539,0.405034,0.403902,0.4121,0.39672,0.390567,0.405807,0.41707,0.406176,0.405152,0.412747,0.396696,0.390323,0.419742,0.419668,0.406343,0.391089,0.414186,0.422045,0.416046,0.394771,0.387706,0.408559,0.387588,0.383629,0.390944,0.381045,0.380073,0.377014,0.378314,0.380616
0.518039,0.517917,0.517299,0.515662,0.505633,0.487646,0.504329,0.504436,0.518105,0.503797,0.50239,0.512588,0.493458,0.485805,0.504758,0.518768,0.505218,0.503946,0.513395,0.49343,0.485504,0.522095,0.522005,0.505432,0.486458,0.515187,0.524963,0.517503,0.491039,0.482251,0.508191,0.482106,0.477182,0.486281,0.473967,0.472759,0.468953,0.47057,0.473435
0.616758,0.616612,0.615877,0.613928,0.601988,0.580574,0.600438,0.600564,0.616838,0.599804,0.598129,0.610271,0.587496,0.578384,0.60095,0.617632,0.601499,0.599985,0.611235,0.587465,0.578028,0.621596,0.62149,0.601758,0.579168,0.613374,0.625014,0.616131,0.584624,0.574161,0.605046,0.57399,0.568127,0.578961,0.564301,0.562862,0.558331,0.560257,0.563667
0.712998,0.712829,0.711979,0.709726,0.695921,0.671164,0.69413,0.694275,0.713091,0.693397,0.691461,0.7055,0.679168,0.668633,0.694724,0.714011,0.695359,0.693609,0.706616,0.679134,0.668223,0.718597,0.718474,0.69566,0.669543,0.709094,0.72255,0.712281,0.675853,0.663754,0.699466,0.663558,0.656779,0.669307,0.652355,0.650692,0.645455,0.647681,0.651624
0.798763,0.798567,0.797583,0.795045,0.779582,0.751888,0.777616,0.77777,0.798844,0.776757,0.774573,0.790298,0.760808,0.749044,0.778264,0.799866,0.778941,0.776967,0.791534,0.760759,0.748573,0.80496,0.804806,0.779251,0.750038,0.794289,0.809345,0.797833,0.757039,0.743527,0.783462,0.743251,0.735695,0.74967,0.730693,0.728865,0.722966,0.7255,0.729943
0.822091,0.82187,0.820705,0.817981,0.801837,0.774172,0.800875,0.801012,0.822097,0.799829,0.797458,0.812902,0.783047,0.771243,0.801495,0.823151,0.802058,0.799921,0.814138,0.782955,0.770694,0.828287,0.827943,0.801322,0.772103,0.81771,0.83247,0.820351,0.778861,0.76524,0.805401,0.764526,0.756944,0.770947,0.751411,0.749725,0.743306,0.746237,0.751044
0.92669,0.926465,0.925333,0.922394,0.904459,0.872325,0.902156,0.902338,0.926791,0.901171,0.898643,0.916891,0.882677,0.869027,0.902913,0.927979,0.903708,0.901423,0.918328,0.882622,0.868482,0.9339,0.933727,0.904082,0.870185,0.921524,0.938998,0.925645,0.878315,0.862635,0.908975,0.862321,0.853552,0.86977,0.847753,0.845631,0.838789,0.841727,0.846881
1.016461,1.016223,1.015021,1.011815,0.992141,0.956848,0.989564,0.989774,1.016603,0.988532,0.985777,1.005794,0.968258,0.95324,0.990417,1.017917,0.991332,0.988841,1.007388,0.968212,0.952658,1.024462,1.024292,0.991773,0.954541,1.010917,1.030106,1.015468,0.963537,0.946291,0.9972,0.94601,0.936347,0.954205,0.930041,0.927671,0.920203,0.923377,0.928998
1.093998,1.093742,1.092452,1.089003,1.067834,1.029851,1.065053,1.065279,1.094153,1.063945,1.060982,1.082525,1.04213,1.025969,1.065972,1.095567,1.066959,1.06428,1.084241,1.04208,1.025343,1.102614,1.102432,1.067439,1.027369,1.088037,1.10869,1.092938,1.037051,1.018493,1.073279,1.01819,1.007792,1.027009,1.001006,0.998455,0.990417,0.993834,0.999884
1.166633,1.166361,1.164986,1.161309,1.138736,1.098231,1.135767,1.136009,1.166799,1.134586,1.131428,1.154402,1.111326,1.094092,1.136748,1.168308,1.137802,1.134945,1.156232,1.111273,1.093425,1.175824,1.17563,1.138316,1.095586,1.160279,1.182304,1.165507,1.105911,1.086121,1.144543,1.085798,1.07471,1.095202,1.067473,1.064753,1.056182,1.059825,1.066277
1.233576,1.233288,1.231833,1.227944,1.204072,1.161239,1.200935,1.20119,1.233751,1.199687,1.196345,1.22064,1.175087,1.156862,1.201972,1.235347,1.203086,1.200065,1.222575,1.175031,1.156156,1.243294,1.24309,1.203627,1.158441,1.226858,1.250147,1.232383,1.169361,1.148431,1.210213,1.14809,1.136363,1.158035,1.12871,1.125833,1.116771,1.120622,1.127444
1.282729,1.28242,1.280853,1.276785,1.251961,1.207486,1.248769,1.249021,1.282871,1.247408,1.243908,1.269167,1.221811,1.20292,1.249817,1.284517,1.250919,1.247755,1.271155,1.221734,1.202164,1.29271,1.292469,1.251435,1.20452,1.275576,1.299762,1.281279,1.215767,1.194066,1.258201,1.193624,1.18149,1.203932,1.173456,1.170522,1.161048,1.165117,1.172252
1.259686,1.259349,1.257573,1.253403,1.228668,1.186278,1.227176,1.227387,1.259702,1.225583,1.221955,1.245624,1.199876,1.181789,1.22813,1.26132,1.229001,1.22573,1.247518,1.199737,1.180949,1.269196,1.268673,1.227882,1.18311,1.25299,1.275611,1.257042,1.193466,1.172593,1.234134,1.171499,1.15988,1.181337,1.151402,1.148817,1.13898,1.143472,1.150837
1.363274,1.362946,1.361286,1.356965,1.330585,1.283314,1.327182,1.327451,1.363429,1.325741,1.322024,1.348872,1.298542,1.278462,1.328299,1.365179,1.329475,1.326115,1.350987,1.298462,1.277661,1.373893,1.37364,1.330032,1.280167,1.355687,1.381395,1.361753,1.292125,1.26906,1.337228,1.268594,1.255696,1.27955,1.247161,1.244041,1.233973,1.238297,1.245879
1.424037,1.423706,1.42203,1.417542,1.389986,1.340541,1.386356,1.386653,1.424242,1.38492,1.381065,1.409112,1.356527,1.335488,1.387556,1.426086,1.388845,1.385359,1.411347,1.356463,1.334674,1.435263,1.435029,1.389475,1.337313,1.41629,1.443176,1.422671,1.349919,1.325757,1.397079,1.325364,1.311827,1.336844,1.302992,1.299672,1.28921,1.293656,1.301531
1.466212,1.465871,1.464149,1.45953,1.431165,1.380258,1.42742,1.427726,1.466426,1.425943,1.421976,1.450852,1.396715,1.375057,1.428656,1.468324,1.429986,1.426398,1.453153,1.39665,1.374219,1.477774,1.477534,1.430639,1.376936,1.45824,1.485923,1.464814,1.389914,1.365042,1.438467,1.364637,1.350701,1.376455,1.341606,1.338188,1.327415,1.331994,1.340103
1.501179,1.50083,1.499067,1.494339,1.465297,1.413176,1.461462,1.461775,1.501398,1.459951,1.455889,1.485454,1.430026,1.407852,1.462728,1.503341,1.46409,1.460416,1.48781,1.429959,1.406994,1.513018,1.512771,1.464759,1.409776,1.493018,1.521361,1.499749,1.423063,1.397599,1.472773,1.397183,1.382915,1.409284,1.373603,1.370104,1.359074,1.363763,1.372064
1.528432,1.528077,1.52628,1.521464,1.491889,1.438819,1.48799,1.488309,1.528654,1.48645,1.482313,1.512417,1.455977,1.433396,1.489278,1.530633,1.490664,1.486922,1.514816,1.455909,1.432523,1.540484,1.540233,1.491341,1.435355,1.520121,1.548979,1.526971,1.448885,1.422953,1.499503,1.422531,1.408002,1.434852,1.398518,1.394955,1.383726,1.388498,1.396951
1.533782,1.533413,1.531546,1.526684,1.497006,1.443825,1.493176,1.49348,1.533957,1.491556,1.487374,1.517578,1.460955,1.438366,1.494434,1.535925,1.495756,1.491975,1.519958,1.460864,1.437465,1.545728,1.545443,1.496382,1.440283,1.525244,1.554165,1.532067,1.453733,1.427785,1.504474,1.427258,1.412749,1.439584,1.403144,1.399635,1.388307,1.393172,1.401703
1.468189,1.467798,1.46573,1.460871,1.432045,1.382639,1.430299,1.430547,1.468211,1.428446,1.424219,1.451806,1.398487,1.377407,1.431414,1.470097,1.43243,1.428619,1.454015,1.398326,1.376428,1.479279,1.47867,1.43113,1.378947,1.460392,1.486758,1.465116,1.391017,1.36669,1.438416,1.365415,1.351873,1.376881,1.341991,1.338979,1.327513,1.332748,1.341333
1.549741,1.549369,1.547482,1.542571,1.512583,1.458848,1.508712,1.509019,1.549918,1.507076,1.502851,1.533371,1.476157,1.453332,1.509983,1.551908,1.51132,1.507501,1.535775,1.476066,1.452422,1.561813,1.561526,1.511953,1.45527,1.541117,1.57034,1.548012,1.468861,1.442642,1.520131,1.442111,1.42745,1.454565,1.417746,1.4142,1.402754,1.407669,1.416289
1.567357,1.566993,1.56515,1.560212,1.529882,1.47546,1.525883,1.52621,1.567585,1.524305,1.520062,1.550934,1.493055,1.469898,1.527205,1.569615,1.528625,1.524789,1.553394,1.492986,1.469003,1.579717,1.57946,1.52932,1.471909,1.558835,1.588428,1.565859,1.485783,1.459189,1.537691,1.458757,1.443857,1.471392,1.434132,1.430478,1.418962,1.423857,1.432524
1.565323,1.56496,1.563122,1.558192,1.527907,1.47356,1.523907,1.524234,1.565552,1.522333,1.518098,1.548927,1.49113,1.468007,1.525228,1.567579,1.526649,1.522819,1.551384,1.491061,1.467112,1.57767,1.577414,1.527347,1.470015,1.556816,1.58637,1.563834,1.483869,1.457315,1.535706,1.456883,1.442005,1.469501,1.432294,1.428645,1.417143,1.422033,1.430689
1.557914,1.557552,1.555723,1.550816,1.520676,1.466585,1.516694,1.51702,1.558142,1.515127,1.510912,1.541595,1.484072,1.461059,1.518009,1.560159,1.519423,1.515611,1.544041,1.484003,1.460168,1.570201,1.569947,1.520118,1.463057,1.549446,1.578861,1.556432,1.476846,1.450418,1.528436,1.449988,1.43518,1.462545,1.425515,1.421884,1.410436,1.415303,1.423918
1.54439,1.544031,1.542215,1.537349,1.507465,1.453841,1.503525,1.503847,1.544614,1.501969,1.497789,1.528207,1.471178,1.448361,1.504827,1.546614,1.506227,1.502447,1.530631,1.471109,1.447479,1.556568,1.556315,1.506912,1.450341,1.535992,1.565151,1.542913,1.464013,1.43781,1.515159,1.437383,1.422702,1.449833,1.41312,1.409519,1.398173,1.402995,1.411536
1.509825,1.509462,1.507625,1.50284,1.473626,1.421275,1.469854,1.470153,1.509997,1.46826,1.464144,1.493877,1.438139,1.415902,1.471092,1.511935,1.472395,1.468674,1.49622,1.43805,1.415015,1.521587,1.521307,1.473013,1.41779,1.501423,1.529894,1.508142,1.431032,1.405489,1.480981,1.404971,1.390689,1.417105,1.381235,1.37778,1.36663,1.371418,1.379816
1.416819,1.41644,1.414445,1.409756,1.381939,1.334262,1.380255,1.380494,1.416839,1.378467,1.374387,1.401008,1.349555,1.329214,1.38133,1.418659,1.382311,1.378633,1.403139,1.3494,1.328269,1.427519,1.426931,1.381057,1.330699,1.409293,1.434736,1.413852,1.342347,1.318873,1.388086,1.317641,1.304574,1.328706,1.295038,1.292132,1.281067,1.286118,1.294403
1.464659,1.464306,1.462521,1.457878,1.429537,1.378754,1.425884,1.426173,1.464825,1.424334,1.42034,1.449182,1.395111,1.373541,1.427083,1.466704,1.428345,1.424734,1.451454,1.395024,1.37268,1.476063,1.47579,1.42894,1.37537,1.456501,1.484118,1.463016,1.388213,1.363436,1.436666,1.362931,1.349077,1.374701,1.339904,1.336554,1.325736,1.330381,1.338529
1.437752,1.437418,1.435726,1.431195,1.403373,1.353451,1.399709,1.400008,1.43796,1.398259,1.394366,1.422683,1.369591,1.34835,1.40092,1.439821,1.402221,1.398702,1.42494,1.369527,1.347528,1.449086,1.44885,1.402857,1.350192,1.429931,1.457076,1.436373,1.36292,1.338525,1.410534,1.338128,1.324461,1.349719,1.31554,1.312188,1.301625,1.306114,1.314066
1.390597,1.390274,1.388639,1.384258,1.357353,1.309071,1.353804,1.354094,1.390799,1.352403,1.348639,1.376026,1.32468,1.304138,1.354976,1.392599,1.356236,1.352833,1.378208,1.324618,1.303343,1.401561,1.401332,1.356854,1.30592,1.383034,1.409288,1.389267,1.318228,1.294639,1.364278,1.294254,1.281037,1.305464,1.27241,1.269168,1.258951,1.263295,1.270984
1.338315,1.338004,1.336429,1.332213,1.306318,1.259852,1.302905,1.303184,1.338508,1.301555,1.297933,1.32429,1.274874,1.255104,1.304032,1.34024,1.305244,1.301968,1.32639,1.274814,1.254338,1.348865,1.348645,1.305837,1.256819,1.331034,1.356301,1.337032,1.268664,1.245961,1.312983,1.245591,1.23287,1.256379,1.224568,1.221448,1.211614,1.215795,1.223196
1.281327,1.281029,1.279519,1.27548,1.250684,1.206193,1.247422,1.247688,1.28151,1.246127,1.242657,1.267893,1.220577,1.201646,1.2485,1.283168,1.249659,1.246521,1.269903,1.220519,1.200914,1.291424,1.291212,1.250222,1.203288,1.274352,1.298542,1.280092,1.21463,1.19289,1.257064,1.192536,1.180356,1.202866,1.172405,1.169418,1.160005,1.164005,1.171091
1.20814,1.207848,1.206376,1.202546,1.179169,1.137277,1.176155,1.176394,1.208276,1.174877,1.171583,1.195374,1.150772,1.132978,1.177145,1.209826,1.178186,1.175207,1.197248,1.150701,1.132268,1.217548,1.217323,1.178678,1.134488,1.201413,1.224195,1.206789,1.145086,1.124645,1.185055,1.124233,1.112803,1.133943,1.10524,1.102475,1.093554,1.097384,1.104105
1.10198,1.101685,1.10013,1.096481,1.074844,1.037761,1.073542,1.073726,1.101994,1.072146,1.068972,1.089675,1.049656,1.033835,1.074376,1.103408,1.075136,1.072273,1.091333,1.049534,1.033099,1.110296,1.109837,1.074155,1.034989,1.096119,1.115907,1.099663,1.044048,1.02579,1.079623,1.024832,1.014668,1.033438,1.007252,1.004991,0.996386,1.000315,1.006759
1.105488,1.10522,1.103867,1.100359,1.078964,1.040635,1.07622,1.076437,1.105608,1.075043,1.072025,1.093792,1.05298,1.0367,1.077122,1.107024,1.078068,1.07534,1.095505,1.052913,1.036048,1.114082,1.113873,1.078509,1.038077,1.099315,1.120156,1.104227,1.047768,1.029067,1.084338,1.028685,1.018228,1.037568,1.011304,1.008775,1.00061,1.004117,1.010266
1.039187,1.038944,1.037715,1.034437,1.014323,0.97824,1.011689,1.011903,1.039332,1.010633,1.007816,1.028282,0.989906,0.974551,1.01256,1.040676,1.013495,1.010949,1.029911,0.989858,0.973956,1.047367,1.047194,1.013946,0.975881,1.03352,1.053137,1.038172,0.985079,0.967446,1.019495,0.96716,0.95728,0.975538,0.950832,0.948409,0.940775,0.944019,0.949766
0.95844,0.958215,0.957082,0.954059,0.935511,0.902233,0.933081,0.933278,0.958573,0.932106,0.929509,0.948382,0.912991,0.898832,0.933884,0.959812,0.934746,0.932398,0.949884,0.912947,0.898283,0.965983,0.965822,0.935163,0.900058,0.953211,0.971304,0.957503,0.90854,0.892281,0.940279,0.892016,0.882905,0.899742,0.87696,0.874725,0.867684,0.870677,0.875977
0.874263,0.874057,0.873021,0.870262,0.853342,0.822988,0.851131,0.851311,0.874382,0.850239,0.847869,0.865083,0.832802,0.819886,0.851863,0.875511,0.852647,0.850504,0.866454,0.832761,0.819385,0.881139,0.880991,0.853025,0.821004,0.869489,0.885991,0.873402,0.828741,0.81391,0.857691,0.813668,0.805358,0.820716,0.799935,0.797897,0.791474,0.794204,0.799039
0.785925,0.785738,0.784804,0.782322,0.767109,0.73982,0.765129,0.765289,0.786029,0.764323,0.762191,0.777666,0.748643,0.737031,0.765785,0.787044,0.766488,0.764559,0.778897,0.748606,0.73658,0.792101,0.791967,0.766823,0.738035,0.781628,0.796461,0.785143,0.744991,0.731657,0.771018,0.73144,0.723968,0.737777,0.719093,0.71726,0.711488,0.713941,0.718287
0.687729,0.687562,0.686718,0.684535,0.671222,0.647374,0.669521,0.669655,0.687801,0.668786,0.666908,0.680449,0.655057,0.644925,0.67008,0.688682,0.670668,0.66897,0.681515,0.655015,0.64452,0.693073,0.692943,0.670941,0.645784,0.683888,0.696854,0.686945,0.651818,0.640181,0.674573,0.639948,0.63344,0.645477,0.629137,0.627561,0.622485,0.624665,0.62849
0.588002,0.587843,0.587008,0.585058,0.573508,0.553721,0.572825,0.572923,0.588003,0.572074,0.570377,0.581422,0.560067,0.551624,0.573266,0.588755,0.573666,0.572136,0.582304,0.56,0.55123,0.592424,0.592177,0.573134,0.552236,0.584856,0.595412,0.586744,0.557068,0.547325,0.57605,0.546814,0.54139,0.551406,0.537433,0.536227,0.531636,0.533732,0.53717
0.548,0.547867,0.547188,0.545444,0.534834,0.515836,0.533488,0.533595,0.548051,0.532896,0.531396,0.542183,0.521951,0.513881,0.533928,0.548748,0.53439,0.533033,0.543026,0.521912,0.513554,0.552235,0.552127,0.534594,0.514554,0.544908,0.555235,0.547337,0.519351,0.510083,0.537475,0.509889,0.504707,0.51429,0.501272,0.500019,0.49597,0.49771,0.500758
0.45646,0.456353,0.455807,0.454363,0.445523,0.429673,0.444377,0.444471,0.456516,0.443907,0.442666,0.451652,0.434794,0.428049,0.444752,0.457099,0.445158,0.444035,0.452362,0.434767,0.427782,0.460028,0.459948,0.445341,0.428622,0.453939,0.462552,0.455978,0.432657,0.424912,0.44777,0.424783,0.420443,0.428461,0.417609,0.416544,0.413191,0.414615,0.417139
0.357377,0.357293,0.356864,0.355732,0.348811,0.336403,0.347917,0.34799,0.357419,0.347546,0.346574,0.353608,0.340411,0.335131,0.348209,0.357874,0.348525,0.347645,0.354163,0.340389,0.334921,0.360165,0.360102,0.348667,0.335578,0.355396,0.36214,0.356993,0.338736,0.332674,0.350567,0.332573,0.329175,0.335452,0.326958,0.326124,0.323499,0.324615,0.326591
0.256867,0.256806,0.2565,0.255687,0.250718,0.241804,0.250073,0.250126,0.256898,0.249808,0.249111,0.254163,0.244684,0.240892,0.250284,0.257225,0.250511,0.24988,0.254562,0.244669,0.240742,0.258872,0.258827,0.250616,0.241213,0.255449,0.260293,0.256597,0.243485,0.239131,0.251984,0.239059,0.23662,0.24113,0.235029,0.234431,0.232548,0.233347,0.234768
0.176193,0.176153,0.175944,0.175443,0.172384,0.16685,0.171932,0.171958,0.176194,0.171746,0.171311,0.174498,0.168598,0.166278,0.172046,0.176384,0.172162,0.171768,0.17473,0.16858,0.16618,0.177358,0.177332,0.172296,0.166469,0.175174,0.178222,0.175962,0.167836,0.16518,0.17312,0.16511,0.163646,0.166391,0.16264,0.162303,0.161125,0.161635,0.162519
